id,age,level,height,weight,waist,hip,income,bmi
4507,59,3,168,63,80,96,3,23
4508,45,4,166,90,102,102,3,33
4509,49,3,170,76,89,99,6,26
4510,47,2,170,83,96,98,2,28
4511,47,3,168,58,72,88,4,20
4512,47,3,168,64,78,93,5,23
4513,44,5,168,70,81,99,6,25
4514,43,3,173,70,81,99,4,23
4515,43,5,173,69,73,96,6,23
4516,50,3,170,64,83,93,5,22
4517,51,2,167,61,90,92,5,22
4518,53,5,168,65,93,94,7,23
4519,55,3,162,66,83,91,5,25
4520,48,4,164,67,79,95,5,25
4521,44,3,170,81,101,99,5,28
4522,45,2,169,69,78,94,7,24
4523,49,5,167,60,72,90,4,21
4524,49,5,162,67,77,95,3,26
4525,45,3,171,75,86,98,3,26
4526,49,2,168,56,72,88,5,20
4527,62,5,157,47,71,86,5,18
4528,48,5,167,78,94,98,6,28
4529,48,3,181,84,86,102,7,26
4530,47,4,162,68,81,93,5,26
4531,47,3,168,74,91,99,6,26
4532,45,2,155,56,74,92,5,23
4533,46,2,166,71,83,92,4,26
4534,50,2,158,56,75,89,4,23
4535,66,2,158,61,95,95,2,25
4536,63,2,158,71,95,99,3,28
4537,47,3,158,71,89,97,5,29
4538,45,3,174,75,85,97,4,25
4539,44,3,174,58,68,93,4,19
4540,48,3,177,72,82,95,6,23
4541,43,5,171,75,82,100,5,25
4542,46,2,166,60,74,98,4,22
4543,46,3,169,78,89,100,6,27
4544,47,3,167,65,83,92,7,23
4545,49,1,165,67,80,95,5,25
4546,47,1,168,78,94,101,4,28
4547,45,3,167,78,88,101,6,28
4548,40,6,167,70,94,97,3,25
4549,47,2,162,60,70,93,2,23
4550,48,3,166,74,88,98,5,27
4551,47,5,170,67,82,100,5,23
4552,48,3,164,68,86,97,8,25
4553,49,3,166,57,77,89,6,20
4554,48,4,172,68,85,98,5,23
4555,48,3,170,86,93,104,6,30
4556,46,2,175,73,87,96,3,24
4557,48,3,161,80,96,100,5,31
4558,45,2,169,65,80,94,6,23
4559,45,3,173,71,83,96,5,24
4560,47,3,167,73,82,99,7,27
4561,49,2,164,65,86,96,8,25
4562,45,1,165,63,85,95,3,24
4563,47,3,170,72,89,99,5,25
4564,53,3,156,57,80,93,7,23
4565,54,3,171,83,91,102,5,28
4566,49,5,160,51,73,86,6,20
4567,52,1,159,65,92,95,1,26
4568,55,2,166,70,85,96,3,25
4569,51,3,174,75,82,98,5,25
4570,53,3,165,60,71,93,7,22
4571,50,3,173,60,68,90,6,20
4572,51,2,162,64,79,94,5,24
4573,50,2,167,72,85,98,4,26
4574,53,3,168,58,70,90,2,21
4575,57,2,168,70,85,95,5,25
4576,58,2,161,67,90,96,3,26
4577,53,3,157,65,92,98,5,27
4578,57,2,164,68,83,97,4,25
4579,58,3,167,62,75,96,7,22
4580,56,2,168,71,95,95,2,25
4581,56,2,171,71,85,99,2,24
4582,59,2,169,83,99,102,4,29
4583,64,6,172,77,89,100,3,26
4584,63,6,165,73,87,99,8,27
4585,60,3,158,45,62,81,5,18
4586,60,1,165,65,84,94,2,24
4587,63,6,171,70,75,98,4,24
4588,46,5,164,68,95,100,2,25
4589,63,3,173,80,91,100,2,26
4590,68,1,172,76,93,102,3,26
4591,66,2,161,55,72,87,4,21
4592,65,5,165,58,80,93,6,22
4593,43,5,171,75,85,97,8,26
4594,40,4,168,61,73,91,4,22
4595,41,5,172,71,85,95,5,24
4596,42,5,176,78,86,97,7,26
4597,43,4,168,55,72,88,6,20
4598,40,3,165,60,75,92,3,22
4599,43,6,175,90,92,104,8,29
4600,42,5,160,72,87,98,8,28
4601,44,4,161,48,64,84,5,19
4602,42,3,162,70,81,95,4,27
4603,43,5,176,83,87,103,7,27
4604,50,3,160,70,89,92,5,27
4605,53,3,170,79,86,103,5,27
4606,55,3,168,77,89,101,6,27
4607,41,6,170,65,86,87,6,22
4608,42,3,164,68,80,97,6,25
4609,42,5,176,75,80,97,7,24
4610,40,5,175,68,76,90,5,22
4611,41,3,163,53,67,87,5,20
4612,40,3,166,73,87,96,3,27
4613,45,4,170,72,80,97,7,25
4614,43,4,169,73,84,97,4,26
4615,43,5,174,65,71,95,6,22
4616,41,4,173,70,84,95,7,24
4617,40,5,175,82,89,102,6,27
4618,41,5,169,94,98,105,8,33
4619,43,3,167,76,89,95,7,27
4620,41,2,164,62,79,93,5,23
4621,41,3,160,71,88,96,5,28
4622,40,3,166,71,82,96,6,26
4623,42,5,170,76,83,99,7,26
4624,44,2,164,60,82,90,5,23
4625,41,3,167,74,88,99,5,26
4626,41,3,155,54,73,94,3,22
4627,42,5,177,62,73,93,7,20
4628,43,5,169,67,80,95,7,23
4629,40,5,159,64,79,97,6,25
4630,40,3,171,70,86,96,6,24
4631,42,6,174,69,77,97,7,22
4632,43,5,170,50,66,84,5,17
4633,43,6,178,69,80,93,7,22
4634,41,3,169,84,90,104,6,29
4635,44,3,164,62,75,96,3,23
4636,46,1,171,80,91,103,5,27
4637,58,1,162,74,88,101,3,28
4638,43,3,172,67,79,94,5,22
4639,47,5,173,74,91,97,4,24
4640,49,3,171,63,72,91,6,22
4641,45,5,168,75,87,99,7,27
4642,49,5,170,61,77,91,6,21
4643,48,2,160,74,101,99,5,29
4644,45,4,161,73,85,97,4,28
4645,46,3,161,62,77,96,4,24
4646,49,5,177,100,100,107,7,23
4647,49,3,162,64,85,92,5,24
4648,46,3,168,54,67,86,5,19
4649,47,4,166,72,90,97,5,26
4650,44,3,171,79,84,100,6,27
4651,47,5,174,76,84,97,2,25
4652,44,6,171,71,79,95,6,24
4653,46,3,167,73,87,97,8,26
4654,45,3,167,73,83,95,6,26
4655,45,3,154,50,68,84,4,21
4656,45,5,172,79,90,100,7,27
4657,45,3,175,96,101,109,5,31
4658,45,5,178,73,81,98,6,23
4659,50,5,169,72,90,96,6,25
4660,46,4,166,75,88,97,6,27
4661,47,5,179,89,100,103,5,28
4662,48,3,165,59,78,93,6,22
4663,45,3,166,70,85,95,5,25
4664,44,5,182,75,83,100,7,22
4665,49,5,176,86,91,103,7,28
4666,47,3,168,67,84,95,5,24
4667,49,5,174,71,83,93,5,24
4668,45,5,166,72,82,88,7,26
4669,46,1,170,73,87,94,6,25
4670,46,5,173,73,83,94,6,25
4671,44,2,167,69,85,93,6,25
4672,45,5,175,75,89,97,7,25
4673,44,3,175,74,85,97,5,24
4674,50,5,177,82,95,103,5,26
4675,48,3,164,67,82,96,7,25
4676,47,5,177,72,83,95,6,23
4677,47,5,174,70,85,98,6,23
4678,47,5,166,63,79,93,6,23
4679,44,3,173,77,90,101,5,26
4680,47,5,165,72,84,95,6,27
4681,47,5,171,70,79,97,7,24
4682,47,3,165,60,76,92,6,22
4683,46,5,162,72,87,96,5,28
4684,44,3,166,71,86,98,5,26
4685,46,6,166,75,87,98,5,27
4686,48,5,170,69,81,94,5,24
4687,46,3,169,68,82,95,7,24
4688,44,3,175,75,87,98,5,25
4689,51,3,166,66,81,96,6,24
4690,52,5,174,83,89,101,7,27
4691,50,3,176,90,100,108,7,29
4692,54,3,168,71,84,95,4,25
4693,53,5,169,75,85,98,6,26
4694,50,2,168,60,76,91,5,21
4695,51,5,168,75,93,99,5,26
4696,50,1,160,67,84,92,3,26
4697,52,2,174,79,85,98,5,26
4698,50,5,170,73,85,99,5,25
4699,52,2,176,75,90,94,5,24
4700,53,5,175,70,80,91,1,23
4701,49,3,179,87,90,100,5,27
4702,49,2,164,64,82,94,5,23
4703,51,2,172,67,76,95,4,22
4704,52,3,163,80,93,99,7,30
4705,53,5,167,76,93,100,5,27
4706,51,3,165,67,89,93,5,25
4707,54,2,164,70,84,96,6,26
4708,44,3,174,72,83,98,6,24
4709,51,3,160,61,76,93,5,24
4710,53,5,177,93,98,107,5,29
4711,55,3,171,74,88,98,5,25
4712,58,3,166,78,87,99,6,28
4713,55,3,164,68,80,95,4,25
4714,56,1,164,60,73,91,2,22
4715,58,3,160,49,72,86,6,20
4716,57,2,162,76,93,97,5,29
4717,55,3,175,80,95,103,8,26
4718,56,3,174,91,93,105,5,30
4719,57,3,170,70,81,99,5,24
4720,56,3,155,56,74,87,5,23
4721,56,2,175,70,82,96,5,23
4722,57,5,167,75,85,100,5,27
4723,59,1,164,59,78,94,5,22
4724,56,3,174,72,81,96,7,24
4725,58,2,164,68,88,98,6,25
4726,57,1,155,57,75,91,5,24
4727,61,2,176,77,96,98,4,25
4728,61,3,159,76,82,98,2,30
4729,61,5,171,64,76,91,3,22
4730,59,3,171,71,97,97,3,24
4731,56,2,166,60,87,89,4,21
4732,63,5,168,66,78,95,5,23
4733,62,3,167,70,85,98,5,25
4734,67,2,164,70,90,99,4,26
4735,68,3,171,74,88,99,1,26
4736,68,5,172,78,91,98,4,26
4737,64,2,164,67,84,93,2,25
4738,64,3,170,67,82,93,6,23
4739,60,3,171,81,103,102,6,27
4740,43,3,161,64,83,94,4,25
4741,40,3,168,60,77,89,8,22
4742,44,3,175,77,90,98,4,25
4743,40,3,170,62,75,93,3,22
4744,41,4,175,84,91,101,5,27
4745,40,3,173,73,90,93,4,24
4746,42,5,169,60,72,92,7,21
4747,42,3,173,87,96,107,5,29
4748,67,1,148,54,88,89,2,24
4749,66,3,165,71,90,96,5,26
4750,49,1,153,66,78,100,2,28
4751,44,1,159,59,81,92,1,24
4752,47,3,168,72,85,98,3,26
4753,48,2,164,78,98,98,1,28
4754,49,3,172,59,74,90,5,20
4755,45,5,164,80,89,102,5,29
4756,47,3,163,68,87,95,6,26
4757,58,1,164,59,72,89,3,22
4758,48,3,171,64,80,95,6,22
4759,45,3,166,69,85,94,4,25
4760,48,3,166,72,88,97,8,26
4761,47,2,162,70,88,94,5,27
4762,46,3,167,75,90,98,4,27
4763,49,2,164,60,73,73,4,23
4764,47,3,166,77,93,102,5,28
4765,46,5,169,74,90,98,6,26
4766,46,3,169,82,99,102,7,29
4767,47,3,170,59,82,93,6,21
4768,47,5,169,66,80,96,8,23
4769,45,5,173,96,97,108,5,32
4770,47,2,177,76,90,99,6,24
4771,48,3,171,75,83,102,6,26
4772,46,1,167,66,79,96,6,24
4773,47,2,170,70,78,97,5,24
4774,47,3,161,64,88,95,4,25
4775,46,3,173,86,96,103,6,29
4776,46,3,175,69,81,97,4,23
4777,46,3,165,72,81,99,8,27
4778,51,2,169,68,79,96,4,23
4779,53,1,162,51,67,87,5,19
4780,54,3,173,79,93,98,7,26
4781,50,2,173,75,92,99,2,25
4782,54,3,165,67,83,93,5,25
4783,51,3,177,71,83,93,6,24
4784,53,3,169,84,94,100,4,29
4785,55,3,166,75,92,100,3,27
4786,53,5,165,67,81,94,5,24
4787,52,3,159,48,66,88,5,19
4788,51,2,168,75,88,100,5,27
4789,50,3,172,73,83,97,7,25
4790,51,3,168,68,79,97,4,24
4791,53,2,166,69,80,96,3,25
4792,51,6,164,71,85,98,3,27
4793,58,5,167,86,102,105,3,31
4794,60,3,173,61,78,96,6,20
4795,55,5,168,59,69,88,4,21
4796,55,3,157,73,86,97,4,29
4797,57,3,168,68,77,92,3,24
4798,59,2,164,60,84,89,4,23
4799,57,1,160,63,87,94,4,25
4800,56,2,171,66,81,93,5,23
4801,57,2,166,64,92,95,2,23
4802,55,3,163,73,86,100,6,27
4803,56,3,175,71,87,99,7,23
4804,54,2,163,77,94,102,7,29
4805,58,5,165,70,87,97,4,26
4806,59,6,160,62,84,98,4,24
4807,56,3,168,69,82,96,6,24
4808,56,3,162,62,85,96,3,24
4809,59,2,174,64,77,91,2,21
4810,63,1,165,71,90,96,2,26
4811,60,2,163,62,81,91,6,23
4812,61,3,166,72,89,98,5,26
4813,59,5,174,78,88,97,4,26
4814,63,3,163,78,98,97,3,30
4815,59,3,165,82,95,101,4,30
4816,62,3,162,53,67,85,4,20
4817,57,1,170,55,70,89,4,19
4818,67,2,171,57,74,91,2,19
4819,67,3,155,68,95,98,5,29
4820,65,1,156,53,73,88,4,21
4821,42,3,172,66,75,91,5,22
4822,42,2,166,50,66,86,3,18
4823,43,3,169,80,93,96,5,28
4824,45,3,162,72,85,102,5,28
4825,49,5,165,69,82,96,8,25
4826,50,1,175,56,68,90,2,18
4827,45,4,172,77,86,98,4,26
4828,49,3,175,78,84,99,5,25
4829,47,4,166,71,83,98,5,26
4830,45,3,172,71,86,96,5,25
4831,47,1,169,72,86,94,1,26
4832,48,3,165,70,86,100,7,26
4833,45,5,169,77,96,102,6,27
4834,46,3,165,64,81,94,5,24
4835,46,2,165,63,78,98,5,23
4836,49,3,163,83,93,103,4,32
4837,46,2,171,85,91,105,4,29
4838,46,5,170,56,68,90,5,19
4839,48,2,164,70,89,96,5,26
4840,49,5,165,68,82,95,4,25
4841,47,3,170,77,87,99,7,27
4842,47,3,165,69,86,98,5,25
4843,48,3,173,60,74,90,5,20
4844,46,4,164,74,91,101,5,28
4845,48,1,162,67,85,97,2,25
4846,48,3,175,72,84,102,6,24
4847,45,3,167,72,83,96,6,26
4848,47,3,171,75,85,99,7,26
4849,46,4,174,76,86,96,7,25
4850,54,6,166,70,80,95,2,25
4851,51,2,155,60,79,89,4,25
4852,50,2,164,61,79,91,5,23
4853,52,1,168,64,81,91,4,23
4854,51,3,166,59,73,93,6,21
4855,53,3,167,71,88,96,3,25
4856,49,3,168,77,89,97,4,27
4857,57,1,160,69,83,93,2,27
4858,55,2,165,66,84,93,2,24
4859,53,3,179,85,85,102,4,26
4860,60,1,158,48,66,85,2,19
4861,43,3,170,70,78,97,4,24
4862,61,2,158,65,86,98,2,26
4863,59,2,157,69,88,99,6,28
4864,64,3,165,64,92,83,4,23
4865,64,5,170,80,96,100,6,28
4866,68,1,168,79,94,98,1,28
4867,42,3,166,60,76,93,5,22
4868,41,3,164,66,78,95,3,24
4869,67,1,164,57,80,89,3,21
4870,67,1,160,58,80,89,1,22
4871,40,2,172,80,88,102,5,27
4872,41,2,161,60,79,95,3,23
4873,45,2,168,65,78,91,2,23
4874,47,6,168,64,80,95,5,23
4875,46,4,165,57,78,91,5,21
4876,46,3,175,91,95,105,8,30
4877,49,2,170,76,89,101,5,27
4878,45,3,174,80,91,101,6,27
4879,45,4,167,65,79,94,5,23
4880,45,4,169,68,76,97,5,24
4881,48,2,172,84,92,101,6,29
4882,47,5,173,75,89,100,6,25
4883,47,3,166,68,87,93,2,25
4884,52,3,158,54,71,84,5,22
4885,45,3,164,59,73,89,4,22
4886,46,3,169,71,81,92,4,25
4887,42,3,169,73,84,94,4,26
4888,40,2,185,92,93,101,4,27
4889,42,3,173,75,84,96,3,25
4890,41,3,174,79,82,96,5,26
4891,43,3,170,75,86,96,3,26
4892,41,4,172,62,69,88,4,21
4893,45,2,163,65,80,92,6,24
4894,42,3,172,65,76,92,4,22
4895,42,3,166,72,85,95,3,26
4896,40,2,166,77,92,100,2,28
4897,42,5,170,74,84,94,5,26
4898,44,6,170,61,75,93,5,21
4899,51,3,157,51,69,89,4,21
4900,52,3,164,55,67,91,1,20
4901,42,6,172,72,86,95,4,24
4902,43,3,173,68,74,91,5,22
4903,41,5,175,75,89,104,5,24
4904,43,3,165,69,81,96,4,25
4905,41,2,179,75,81,96,5,24
4906,41,3,174,64,71,94,4,21
4907,57,2,164,58,75,90,1,21
4908,59,2,162,58,79,91,2,23
4909,46,6,171,68,83,95,5,23
4910,45,3,172,84,95,98,5,28
4911,47,2,170,55,83,87,2,19
4912,47,1,171,75,87,97,3,26
4913,45,3,166,77,92,97,7,28
4914,45,3,166,62,76,90,3,23
4915,59,1,170,79,90,104,5,27
4916,46,2,165,68,82,94,4,25
4917,43,3,172,76,88,98,7,26
4918,48,1,166,71,89,95,5,26
4919,47,2,172,63,76,91,3,21
4920,49,2,157,60,81,93,4,24
4921,48,4,162,53,67,92,6,20
4922,40,5,173,72,83,97,8,25
4923,39,3,170,63,76,92,5,22
4924,48,5,174,77,85,101,5,25
4925,44,6,170,82,91,103,2,28
4926,49,2,171,80,80,99,5,28
4927,50,1,153,55,73,88,3,23
4928,45,3,166,75,87,100,3,27
4929,47,3,162,53,69,88,5,20
4930,45,3,165,66,91,94,3,24
4931,46,5,165,66,83,98,6,24
4932,48,6,176,90,96,104,6,29
4933,44,3,164,65,76,96,6,24
4934,46,3,162,66,86,92,6,25
4935,46,3,173,82,85,102,7,28
4936,47,4,161,60,79,94,7,23
4937,41,5,163,66,92,95,3,25
4938,43,3,165,84,93,101,8,31
4939,52,2,163,61,92,79,3,23
4940,54,5,165,81,97,100,5,30
4941,53,3,166,64,76,88,3,23
4942,51,3,168,70,83,95,6,25
4943,52,3,166,51,66,89,4,19
4944,53,3,168,80,90,102,5,28
4945,46,3,168,75,86,99,4,27
4946,45,2,157,65,86,96,5,26
4947,57,2,167,70,85,92,6,25
4948,56,1,165,71,93,96,3,26
4949,56,4,162,65,98,93,5,25
4950,55,5,175,70,80,96,8,23
4951,51,2,163,62,77,88,6,23
4952,54,6,166,66,80,93,1,24
4953,63,3,172,81,84,102,3,27
4954,60,2,172,65,83,95,4,22
4955,61,3,168,80,92,104,6,28
4956,61,3,166,60,81,99,2,22
4957,66,1,169,64,84,92,1,22
4958,69,1,160,71,96,101,2,28
4959,40,3,162,44,62,83,2,17
4960,40,4,171,78,87,98,3,27
4961,43,1,154,56,72,91,4,24
4962,42,3,163,88,99,104,3,33
4963,40,3,175,75,77,98,5,24
4964,41,3,167,63,76,92,4,23
4965,41,2,169,57,67,89,4,20
4966,62,1,160,63,90,94,1,25
4967,44,2,174,94,102,104,5,32
4968,41,4,173,58,67,90,3,19
4969,51,2,167,69,86,94,3,24
4970,44,3,163,73,81,99,6,27
4971,41,3,174,71,81,98,4,23
4972,46,2,172,66,77,94,4,23
4973,44,3,157,59,76,90,5,23
4974,43,3,171,77,85,98,5,26
4975,42,3,170,70,81,97,4,24
4976,66,3,176,78,90,98,4,25
4977,41,3,171,67,85,97,2,23
4978,43,3,163,66,82,93,4,24
4979,42,4,167,54,74,88,4,19
4980,42,3,164,57,72,88,3,21
4981,40,3,163,71,84,97,3,27
4982,42,1,166,74,87,99,5,26
4983,42,4,177,78,78,94,4,25
4984,43,3,162,74,89,99,4,28
4985,41,2,172,71,85,94,5,24
4986,43,3,171,77,84,100,7,26
4987,49,3,163,71,83,96,3,26
4988,46,3,168,56,68,89,4,20
4989,45,2,167,70,85,96,5,25
4990,49,3,166,69,83,96,4,25
4991,47,3,168,71,81,99,4,25
4992,45,3,167,68,83,97,5,24
4993,47,2,169,66,78,94,4,23
4994,43,3,176,60,73,93,4,19
4995,44,3,172,81,96,98,4,27
4996,45,3,165,76,85,96,5,28
4997,47,2,173,81,96,97,4,27
4998,48,2,171,83,91,103,3,28
4999,49,3,175,77,83,97,3,25
5000,47,2,168,72,82,98,4,26
5001,47,5,168,74,82,98,5,26
5002,47,5,170,60,71,93,4,21
5003,45,5,179,89,93,105,6,28
5004,45,3,164,67,82,96,5,25
5005,45,3,169,70,89,95,6,25
5006,46,6,167,67,81,96,8,24
5007,53,3,177,71,84,95,3,23
5008,54,5,170,60,83,90,3,21
5009,51,1,154,59,81,91,5,25
5010,50,2,168,64,79,91,5,22
5011,54,3,169,76,89,94,5,27
5012,48,2,171,77,90,104,6,27
5013,47,3,167,58,74,92,3,21
5014,48,5,168,78,92,99,6,28
5015,48,3,168,58,74,95,5,21
5016,48,4,163,56,71,88,7,21
5017,46,3,164,63,80,92,4,24
5018,45,3,167,58,75,95,8,21
5019,47,5,166,68,83,97,8,25
5020,47,5,164,69,86,99,5,26
5021,47,2,173,66,81,92,5,22
5022,45,4,173,70,80,97,4,24
5023,45,3,173,91,102,106,6,30
5024,46,2,177,65,80,91,5,21
5025,47,5,167,66,87,95,5,24
5026,46,3,162,66,85,97,5,26
5027,47,5,175,85,94,103,8,28
5028,48,5,168,71,89,99,6,25
5029,46,2,170,63,76,92,3,22
5030,48,5,162,58,78,91,6,22
5031,53,2,168,59,76,89,4,21
5032,53,1,168,64,76,94,6,23
5033,52,2,164,74,85,100,4,27
5034,51,2,170,60,74,92,3,21
5035,50,3,168,67,82,91,4,24
5036,50,1,173,75,86,100,5,25
5037,50,3,175,83,95,101,3,27
5038,50,3,168,82,92,102,4,29
5039,52,3,177,65,76,94,4,21
5040,53,2,168,67,80,94,4,23
5041,58,3,172,62,78,95,1,21
5042,58,5,175,82,96,104,5,27
5043,57,2,168,57,70,91,5,20
5044,62,1,168,64,76,93,1,22
5045,62,3,174,72,87,98,3,24
5046,62,3,161,79,99,103,6,30
5047,64,1,168,74,89,98,2,26
5048,42,2,163,62,83,93,3,24
5049,44,3,172,69,84,94,3,23
5050,41,3,172,74,90,95,1,25
5051,41,3,168,79,91,102,8,28
5052,51,1,161,70,88,95,3,27
5053,39,1,164,73,88,98,3,27
5054,40,5,169,73,89,95,6,26
5055,47,5,170,69,80,93,6,24
5056,41,3,172,79,94,97,5,27
5057,40,2,166,73,86,98,5,26
5058,44,4,160,60,76,92,4,24
5059,41,2,169,58,75,87,3,20
5060,40,3,168,83,90,103,6,30
5061,40,3,172,77,88,98,4,26
5062,44,2,169,79,92,97,6,28
5063,40,3,173,58,69,90,3,19
5064,42,3,172,81,90,102,5,28
5065,43,4,158,64,80,97,5,26
5066,40,6,173,75,84,102,4,25
5067,40,3,159,51,70,87,6,20
5068,43,1,166,71,82,99,6,26
5069,42,2,170,76,88,101,5,26
5070,67,2,172,65,76,93,1,22
5071,45,3,173,81,87,100,5,27
5072,49,3,174,83,86,98,5,27
5073,45,3,165,66,82,96,3,24
5074,46,2,169,78,93,100,5,28
5075,47,5,164,60,78,94,8,22
5076,48,5,178,74,87,98,7,23
5077,46,4,167,67,84,96,7,24
5078,46,3,171,73,83,103,5,25
5079,46,3,172,66,83,93,5,23
5080,47,6,160,60,76,93,3,23
5081,47,6,157,54,73,88,7,22
5082,48,3,167,61,74,93,5,22
5083,45,5,170,75,89,99,6,26
5084,45,6,168,70,84,97,4,26
5085,47,3,180,82,87,100,4,26
5086,45,3,168,68,90,97,4,25
5087,50,3,164,56,79,92,3,21
5088,45,6,166,84,94,105,2,31
5089,47,3,164,66,86,95,2,25
5090,48,3,175,86,86,104,7,29
5091,45,3,172,63,74,94,6,22
5092,48,3,168,67,83,96,5,24
5093,49,3,172,77,89,100,4,26
5094,44,3,168,64,80,95,6,23
5095,47,3,173,81,89,100,7,27
5096,45,3,159,65,83,96,6,26
5097,55,2,169,74,93,97,3,26
5098,50,3,173,86,97,107,5,29
5099,50,3,179,75,84,97,2,23
5100,51,3,166,48,67,82,4,18
5101,51,3,177,82,93,101,4,26
5102,50,3,171,67,75,92,5,23
5103,55,2,172,70,83,93,7,24
5104,57,2,170,71,84,94,1,25
5105,56,2,167,55,72,88,5,20
5106,55,2,170,74,85,99,3,25
5107,58,3,164,53,70,86,3,20
5108,64,3,159,59,75,91,4,23
5109,43,1,165,92,103,105,5,34
5110,41,6,167,53,67,86,5,19
5111,43,3,161,66,79,92,6,25
5112,44,4,170,67,77,94,6,23
5113,40,5,171,74,90,94,6,25
5114,44,3,165,72,87,96,5,26
5115,43,4,177,82,88,102,4,26
5116,41,2,168,72,84,91,4,26
5117,41,3,170,75,84,100,4,26
5118,42,3,176,70,77,94,4,22
5119,41,1,160,71,86,94,4,28
5120,40,3,170,71,77,94,6,24
5121,40,4,176,84,94,100,6,28
5122,42,3,163,63,85,90,6,24
5123,41,3,172,66,73,90,2,23
5124,41,6,176,66,73,99,6,21
5125,40,5,163,65,75,97,4,24
5126,41,2,176,70,75,93,4,22
5127,41,1,161,64,83,89,5,25
5128,42,3,173,80,84,99,4,26
5129,42,3,162,55,72,92,5,21
5130,41,3,172,71,86,99,7,24
5131,41,6,183,74,75,96,6,22
5132,42,3,173,73,84,99,7,25
5133,43,5,171,62,78,91,4,21
5134,43,2,165,72,88,97,6,26
5135,43,3,155,67,86,94,7,27
5136,41,3,168,67,76,92,3,24
5137,46,3,176,67,80,93,5,22
5138,40,3,175,80,86,99,4,26
5139,44,2,175,85,97,102,5,27
5140,41,3,168,70,84,95,4,25
5141,63,1,156,66,89,98,5,27
5142,42,5,178,59,72,91,4,19
5143,41,5,163,70,86,95,7,26
5144,42,3,162,58,71,89,5,22
5145,43,3,164,51,67,87,2,19
5146,41,3,173,74,83,97,3,25
5147,40,2,171,86,93,101,4,30
5148,40,3,169,75,92,97,3,27
5149,43,3,173,73,79,95,5,24
5150,41,3,172,71,84,95,4,24
5151,42,5,172,58,71,90,3,20
5152,41,5,180,82,82,101,5,25
5153,42,5,169,72,84,95,4,25
5154,44,5,173,70,79,94,4,23
5155,42,5,171,73,84,95,6,25
5156,43,2,169,72,86,95,4,25
5157,44,3,167,60,72,87,4,22
5158,42,2,172,60,77,90,5,21
5159,44,3,164,65,84,91,7,24
5160,44,2,167,66,76,93,4,24
5161,42,3,168,58,71,89,3,20
5162,40,3,169,80,99,101,5,28
5163,43,5,166,71,83,99,5,26
5164,42,5,160,56,74,91,8,22
5165,41,2,170,69,81,98,4,24
5166,44,2,157,66,77,102,5,27
5167,42,2,168,52,68,85,4,18
5168,43,2,172,70,79,94,3,24
5169,43,2,165,68,79,96,3,25
5170,41,3,168,71,80,96,5,25
5171,43,3,172,94,101,106,7,31
5172,41,3,165,57,71,90,8,21
5173,47,3,168,78,89,98,5,27
5174,44,3,178,68,73,93,5,21
5175,45,3,176,78,83,99,3,25
5176,45,3,169,58,72,93,5,21
5177,45,4,166,65,82,94,6,24
5178,46,3,163,64,81,93,1,24
5179,59,1,175,69,87,92,1,22
5180,45,3,168,67,82,90,4,24
5181,43,3,166,72,83,95,5,26
5182,46,3,172,65,83,91,3,22
5183,44,4,173,82,91,100,5,27
5184,47,3,168,65,78,94,5,23
5185,45,2,174,64,78,93,2,21
5186,47,3,168,67,79,91,5,24
5187,45,3,163,64,82,93,6,24
5188,49,6,172,79,88,98,5,26
5189,46,3,171,71,84,94,5,25
5190,45,3,161,59,78,92,3,23
5191,47,5,166,72,85,98,5,26
5192,43,2,167,61,75,90,4,22
5193,45,3,169,59,75,91,1,21
5194,45,3,175,79,90,100,8,26
5195,46,3,165,73,89,97,4,27
5196,44,5,175,61,74,92,5,20
5197,44,3,174,74,81,97,6,24
5198,46,4,167,66,84,95,8,24
5199,44,3,170,66,75,94,4,23
5200,49,3,161,47,66,85,5,18
5201,48,2,171,71,86,99,7,25
5202,46,3,165,70,85,98,4,26
5203,47,6,167,74,86,99,6,27
5204,42,2,150,57,74,94,5,25
5205,41,3,157,54,72,88,5,22
5206,44,5,167,66,83,95,6,24
5207,62,1,154,55,74,94,3,23
5208,62,1,148,71,93,109,1,32
5209,62,3,157,60,80,94,3,24
5210,64,1,148,49,76,88,5,23
5211,46,2,162,62,81,90,5,23
5212,46,5,162,56,76,96,6,22
5213,46,3,167,63,83,93,4,23
5214,45,2,163,74,91,96,3,28
5215,46,3,172,75,86,98,4,25
5216,47,3,167,74,86,99,5,27
5217,46,1,167,74,87,96,4,26
5218,44,5,169,76,89,100,7,27
5219,47,3,174,67,80,93,6,22
5220,48,5,170,77,87,96,8,27
5221,53,5,169,71,83,97,8,24
5222,54,3,159,64,90,92,4,25
5223,53,1,173,63,72,89,5,21
5224,51,2,169,60,69,89,6,21
5225,49,2,169,72,86,95,5,25
5226,54,2,166,68,86,95,5,25
5227,49,3,166,63,84,91,6,23
5228,49,1,160,61,80,91,6,24
5229,59,5,168,86,103,105,1,30
5230,53,5,169,67,84,91,5,23
5231,49,1,158,70,89,92,7,28
5232,49,3,152,60,84,90,3,26
5233,54,1,160,57,76,93,5,22
5234,49,2,163,77,93,100,4,29
5235,50,3,173,72,80,98,5,24
5236,54,3,172,76,89,101,4,26
5237,55,2,161,65,82,95,3,25
5238,53,3,166,71,90,98,5,26
5239,54,1,164,67,80,91,3,25
5240,60,3,168,60,81,92,6,21
5241,50,2,174,85,102,103,5,28
